X1,X2,X3,X4,X5
16426,2011/9/8,22470,2.95,2
16426,2011/9/8,23322,2.95,4
14511,2011/9/8,22080,1.65,10
14511,2011/9/8,22077,1.95,12
14511,2011/9/8,23029,1.65,6
14511,2011/9/8,22398,0.39,12
14511,2011/9/8,23395,3.75,4
14511,2011/9/8,23396,3.75,4
14511,2011/9/8,22825,7.95,2
14511,2011/9/8,21756,6.25,3
14511,2011/9/8,22457,2.95,12
14511,2011/9/8,84792,4.65,8
14223,2011/9/8,21770,4.95,2
14223,2011/9/8,23198,1.45,12
14223,2011/9/8,20750,7.95,2
14223,2011/9/8,23294,0.83,16
14223,2011/9/8,21977,0.55,24
14223,2011/9/8,23348,2.08,6
14223,2011/9/8,84536A,0.42,16
14223,2011/9/8,23245,4.95,4
14223,2011/9/8,21217,9.95,1
14223,2011/9/8,23241,2.08,6
14223,2011/9/8,22138,4.95,3
14223,2011/9/8,22505,4.95,4
14223,2011/9/8,23423,3.75,6
14223,2011/9/8,23403,3.75,4
14223,2011/9/8,23377,0.39,24
14223,2011/9/8,23421,2.08,12
14223,2011/9/8,23422,2.08,12
14223,2011/9/8,82551,1.45,12
14223,2011/9/8,82578,0.55,24
14223,2011/9/8,22423,12.75,2
14223,2011/9/8,20749,7.95,2
13814,2011/9/8,22416,1.45,12
13814,2011/9/8,21210,1.45,12
13814,2011/9/8,22417,0.55,24
13814,2011/9/8,23308,0.55,24
13814,2011/9/8,22951,0.55,24
13814,2011/9/8,21212,0.55,48
13814,2011/9/8,22625,8.5,2
13814,2011/9/8,23197,1.45,12
13814,2011/9/8,22726,3.75,24
13814,2011/9/8,22729,3.75,24
13814,2011/9/8,22728,3.75,24
13814,2011/9/8,22727,3.75,24
13814,2011/9/8,21122,1.25,24
13814,2011/9/8,21124,1.25,24
13814,2011/9/8,21121,1.25,48
13814,2011/9/8,22629,1.95,24
13814,2011/9/8,23228,1.25,24
13814,2011/9/8,23226,1.25,24
13814,2011/9/8,23236,2.89,12
13814,2011/9/8,21216,4.95,8
13814,2011/9/8,21539,4.95,6
13814,2011/9/8,22964,2.1,12
13814,2011/9/8,84380,1.45,24
13814,2011/9/8,84378,1.45,24
13814,2011/9/8,23244,1.95,12
13814,2011/9/8,22949,1.45,12
16558,2011/9/8,23355,4.95,4
16558,2011/9/8,22112,4.95,3
16558,2011/9/8,21314,2.1,8
16558,2011/9/8,23298,4.95,3
16558,2011/9/8,22609,0.19,36
16558,2011/9/8,22610,0.19,36
16558,2011/9/8,22608,0.19,36
16558,2011/9/8,23547,0.42,25
16558,2011/9/8,22776,9.95,2
16558,2011/9/8,22960,4.25,6
16558,2011/9/8,84510A,1.25,10
16558,2011/9/8,84509A,3.75,4
16558,2011/9/8,22661,0.85,10
16558,2011/9/8,20724,0.85,10
16558,2011/9/8,22356,0.85,10
16558,2011/9/8,23203,2.08,10
16558,2011/9/8,23393,3.75,4
16558,2011/9/8,23395,3.75,4
16558,2011/9/8,23394,3.75,4
16558,2011/9/8,46000M,1.55,12
16558,2011/9/8,46000S,1.45,4
16558,2011/9/8,23397,9.95,2
16558,2011/9/8,22509,16.95,1
13199,2011/9/8,23086,1.25,64
13199,2011/9/8,22993,1.25,24
13199,2011/9/8,84947,1.06,72
17997,2011/9/8,16218,0.06,160
17997,2011/9/8,47341B,1.25,6
17997,2011/9/8,21213,0.55,3
17997,2011/9/8,22417,0.55,3
17997,2011/9/8,84992,0.55,3
17997,2011/9/8,23308,0.55,3
17997,2011/9/8,21976,0.55,3
17997,2011/9/8,23309,0.55,3
17997,2011/9/8,84991,0.55,6
17997,2011/9/8,23307,0.55,6
17997,2011/9/8,21977,0.55,6
17997,2011/9/8,22114,4.25,5
17997,2011/9/8,23156,2.08,1
17997,2011/9/8,21162,0.39,4
17997,2011/9/8,84030E,4.25,5
17997,2011/9/8,21159,0.39,10
17997,2011/9/8,21158,0.39,10
17997,2011/9/8,21163,0.39,24
17997,2011/9/8,21179,0.39,24
17997,2011/9/8,84927F,0.39,18
17997,2011/9/8,20992,0.39,24
17997,2011/9/8,21987,0.65,4
17997,2011/9/8,21988,0.85,4
17997,2011/9/8,21989,0.85,4
17997,2011/9/8,21211,1.45,4
17997,2011/9/8,21374,1.25,14
17997,2011/9/8,21930,2.08,4
17997,2011/9/8,84660A,0.79,9
16682,2011/9/8,21544,0.85,80
16682,2011/9/8,21833,1.69,24
16682,2011/9/8,22614,0.39,24
16682,2011/9/8,21213,0.55,48
16682,2011/9/8,22551,1.65,24
12535,2011/9/9,22624,8.5,2
12535,2011/9/9,22138,4.95,6
12535,2011/9/9,90184C,8.95,4
12535,2011/9/9,21155,2.55,12
12535,2011/9/9,22558,1.65,12
12535,2011/9/9,22112,4.95,3
12535,2011/9/9,22111,4.95,6
12535,2011/9/9,23398,0.85,24
12535,2011/9/9,23395,3.75,4
12535,2011/9/9,23396,3.75,4
12535,2011/9/9,23393,3.75,4
12535,2011/9/9,46000S,1.45,12
12535,2011/9/9,22626,8.5,2
12535,2011/9/9,22625,8.5,2
12535,2011/9/9,21485,4.95,3
12535,2011/9/9,90184B,8.95,4
13441,2011/9/9,22694,2.1,6
13441,2011/9/9,23130,4.15,4
13441,2011/9/9,23129,4.15,4
13441,2011/9/9,22579,0.85,12
13441,2011/9/9,22578,0.85,12
13441,2011/9/9,23274,1.65,12
13441,2011/9/9,23272,1.65,12
13441,2011/9/9,22158,2.95,16
13441,2011/9/9,23323,2.1,6
13441,2011/9/9,23222,0.83,12
13441,2011/9/9,22153,0.42,48
13441,2011/9/9,85053,1.69,48
13441,2011/9/9,22469,1.65,12
15187,2011/9/9,POST,15,1
16515,2011/9/9,82551,1.45,8
16515,2011/9/9,82583,2.1,4
16515,2011/9/9,84832,0.85,6
16515,2011/9/9,22470,2.95,6
16515,2011/9/9,22113,4.25,4
16515,2011/9/9,23350,1.25,12
16515,2011/9/9,23350,1.25,1
16515,2011/9/9,21012,2.1,4
16515,2011/9/9,23360,1.95,6
16515,2011/9/9,22961,1.45,6
16515,2011/9/9,22979,1.45,6
16515,2011/9/9,22699,2.95,3
16515,2011/9/9,22697,2.95,3
16515,2011/9/9,22698,2.95,3
16515,2011/9/9,23245,4.95,4
16515,2011/9/9,21313,0.85,6
16515,2011/9/9,23360,1.95,12
16515,2011/9/9,84879,1.69,8
16515,2011/9/9,21136,1.69,8
16515,2011/9/9,23014,3.95,2
16515,2011/9/9,84947,1.25,6
16515,2011/9/9,21066,1.25,6
16515,2011/9/9,21071,1.25,6
16515,2011/9/9,84836,1.25,12
16515,2011/9/9,21034,0.95,2
12879,2011/9/9,22699,2.55,24
12879,2011/9/9,22698,2.95,18
12879,2011/9/9,22697,2.95,6
12879,2011/9/9,22356,0.85,10
17001,2011/9/9,84945,0.85,24
17001,2011/9/9,22460,1.25,12
17001,2011/9/9,23203,2.08,20
17001,2011/9/9,22411,2.08,20
17001,2011/9/9,23202,2.08,20
17001,2011/9/9,85099B,2.08,20
17001,2011/9/9,22741,0.85,48
17001,2011/9/9,22491,0.85,12
17001,2011/9/9,22561,1.65,12
17001,2011/9/9,22493,1.65,12
17001,2011/9/9,22560,1.25,24
17800,2011/9/9,85185B,2.95,4
17800,2011/9/9,22332,1.65,3
17800,2011/9/9,20727,1.65,3
17800,2011/9/9,22383,1.65,2
17800,2011/9/9,20969,3.75,2
17800,2011/9/9,20970,3.75,2
17800,2011/9/9,47599A,2.1,9
17800,2011/9/9,47599B,2.1,6
17800,2011/9/9,20974,0.65,48
17800,2011/9/9,22931,2.55,1
17800,2011/9/9,22851,0.85,5
17800,2011/9/9,85185B,2.95,4
17800,2011/9/9,22693,1.25,24
16910,2011/9/9,23330,1.25,1
16910,2011/9/9,23329,1.65,3
16910,2011/9/9,22180,9.95,1
16910,2011/9/9,85123A,2.95,1
16910,2011/9/9,22173,3.29,1
16910,2011/9/9,22621,1.65,2
16910,2011/9/9,22556,1.65,1
16910,2011/9/9,23198,1.45,1
16910,2011/9/9,21179,0.39,2
16910,2011/9/9,21892,1.25,2
16910,2011/9/9,82580,0.55,1
16910,2011/9/9,82578,0.55,1
16910,2011/9/9,82581,0.55,1
16910,2011/9/9,22577,0.85,2
16910,2011/9/9,22602,0.85,3
16910,2011/9/9,20992,0.39,3
16910,2011/9/9,84992,0.55,1
16910,2011/9/9,21213,0.55,1
16910,2011/9/9,84991,0.55,1
16910,2011/9/9,22209,0.83,1
16910,2011/9/9,22417,0.55,1
16910,2011/9/9,21034,0.95,1
16910,2011/9/9,22197,0.85,2
16910,2011/9/9,20974,0.65,1
16910,2011/9/9,21985,0.39,12
16910,2011/9/9,22554,1.65,1
16910,2011/9/9,22553,1.65,1
16910,2011/9/9,22784,4.95,1
16910,2011/9/9,21584,1.65,2
16910,2011/9/9,22470,2.95,2
16910,2011/9/9,17107D,2.55,1
16910,2011/9/9,22469,1.65,2
16910,2011/9/9,51014C,0.39,12
16910,2011/9/9,22508,3.75,1
16910,2011/9/9,23148,0.83,2
16910,2011/9/9,20979,1.25,1
16910,2011/9/9,20981,0.85,1
16910,2011/9/9,20983,0.85,1
16910,2011/9/9,23100,1.25,1
16910,2011/9/9,22210,0.83,1
16910,2011/9/9,22208,0.83,1
16910,2011/9/9,22211,0.83,1
16910,2011/9/9,21916,0.42,2
16910,2011/9/9,21915,1.25,1
16910,2011/9/9,21914,1.25,1
16910,2011/9/9,21592,1.25,2
16910,2011/9/9,22457,2.95,2
16910,2011/9/9,22094,0.39,2
16910,2011/9/9,84725,0.75,1
16910,2011/9/9,22138,4.95,1
16910,2011/9/9,20718,1.25,1
16910,2011/9/9,23200,2.08,1
14628,2011/9/9,23355,4.95,8
14628,2011/9/9,22689,8.25,8
14628,2011/9/9,21524,8.25,4
14628,2011/9/9,48138,8.25,4
14628,2011/9/9,85123A,2.95,24
14628,2011/9/9,21500,0.42,25
14628,2011/9/9,21499,0.42,25
14628,2011/9/9,22706,0.42,25
14628,2011/9/9,16156S,0.42,25
14628,2011/9/9,21381,1.69,12
14628,2011/9/9,85014B,5.95,3
14628,2011/9/9,85014A,5.95,3
12830,2011/9/9,21703,0.27,864
12830,2011/9/9,22536,0.27,192
12830,2011/9/9,22535,0.27,192
12830,2011/9/9,22533,0.27,192
12830,2011/9/9,22532,0.27,192
12830,2011/9/9,21790,0.58,360
12830,2011/9/9,22548,0.85,216
12830,2011/9/9,22550,2.62,72
12830,2011/9/9,23229,2.62,72
13079,2011/9/9,21064,5.95,6
14837,2011/9/11,23380,0.39,24
14837,2011/9/11,21232,1.25,12
14837,2011/9/11,23374,0.82,10
14837,2011/9/11,21584,1.65,20
14837,2011/9/11,84380,1.45,12
14837,2011/9/11,23242,2.08,6
14837,2011/9/11,23241,2.08,6
14837,2011/9/11,21427,2.1,6
14837,2011/9/11,23301,1.65,12
14837,2011/9/11,23083,3.75,6
14837,2011/9/11,23082,3.75,6
14837,2011/9/11,22909,0.85,12
14837,2011/9/11,22952,0.55,24
14837,2011/9/11,22142,1.45,12
14837,2011/9/11,23435,2.08,12
14837,2011/9/11,23434,2.08,12
14837,2011/9/11,23399,0.85,12
14837,2011/9/11,22457,2.95,6
15035,2011/9/11,21430,3.75,1
15035,2011/9/11,22732,1.25,2
15035,2011/9/11,23353,0.83,1
15035,2011/9/11,22557,1.65,1
15035,2011/9/11,22738,1.65,1
15035,2011/9/11,21390,1.25,2
15035,2011/9/11,23349,1.25,1
15035,2011/9/11,85123A,2.95,12
15035,2011/9/11,21733,2.95,12
15035,2011/9/11,20668,0.12,96
15035,2011/9/11,22224,2.95,4
15035,2011/9/11,20828,2.55,10
15035,2011/9/11,22784,4.95,4
15035,2011/9/11,71053,3.75,1
15035,2011/9/11,71053,3.75,3
15035,2011/9/11,85230B,0.29,48
15035,2011/9/11,21175,2.55,2
15035,2011/9/11,21181,2.1,2
15035,2011/9/11,21166,2.08,2
15035,2011/9/11,22413,2.95,2
15035,2011/9/11,22412,2.1,4
15035,2011/9/11,82600,2.1,2
15035,2011/9/11,85152,2.1,2
15035,2011/9/11,85150,2.55,2
15035,2011/9/11,72818,0.85,12
15035,2011/9/11,72817,1.25,12
15035,2011/9/11,21034,0.95,4
15636,2011/9/11,82494L,2.95,12
15636,2011/9/11,22792,0.85,24
15636,2011/9/11,84946,1.25,12
15636,2011/9/11,82552,1.45,12
15636,2011/9/11,82583,2.1,24
15636,2011/9/11,22791,1.25,12
15636,2011/9/11,23110,5.75,2
15636,2011/9/11,23147,1.45,12
15636,2011/9/11,23418,2.08,12
15636,2011/9/11,23138,1.45,12
15636,2011/9/11,23394,3.75,4
15636,2011/9/11,84947,1.25,12
15636,2011/9/11,21181,2.1,12
15636,2011/9/11,82484,7.95,4
15636,2011/9/11,85123A,2.95,18
15636,2011/9/11,22831,2.95,6
15636,2011/9/11,82482,2.95,12
16384,2011/9/11,22698,2.95,6
16384,2011/9/11,22699,2.95,6
16384,2011/9/11,22697,2.95,6
16384,2011/9/11,22423,12.75,2
16384,2011/9/11,23171,1.65,12
16384,2011/9/11,23170,1.65,12
16384,2011/9/11,23173,9.95,2
16384,2011/9/11,21974,1.45,12
16384,2011/9/11,22776,9.95,2
16107,2011/9/11,85123A,2.55,32
16107,2011/9/11,22720,4.25,32
16107,2011/9/11,47566,4.95,20
12680,2011/9/11,22730,3.75,4
12680,2011/9/11,22726,3.75,4
12680,2011/9/11,20682,3.25,6
12680,2011/9/11,37495,3.75,4
12680,2011/9/11,21208,0.39,12
12680,2011/9/11,20751,2.1,12
12680,2011/9/11,POST,18,1
12647,2011/9/11,23401,6.25,2
12647,2011/9/11,23400,6.25,2
12647,2011/9/11,23407,9.95,2
12647,2011/9/11,23425,2.49,6
12647,2011/9/11,23423,3.75,6
12647,2011/9/11,21787,0.85,24
12647,2011/9/11,21212,0.55,24
12647,2011/9/11,21976,0.55,24
12647,2011/9/11,23295,0.83,8
12647,2011/9/11,23296,1.25,8
12647,2011/9/11,23293,0.83,8
12647,2011/9/11,23294,0.83,8
12647,2011/9/11,POST,18,3
12647,2011/9/11,22077,1.95,12
12647,2011/9/11,21789,0.85,24
12647,2011/9/11,21277,21.95,2
12647,2011/9/11,22427,5.95,3
12647,2011/9/11,47559B,1.25,10
12647,2011/9/11,21154,1.25,20
13813,2011/9/11,15056P,5.95,3
13813,2011/9/11,20679,5.95,3
13813,2011/9/11,22189,3.95,4
13813,2011/9/11,23293,0.83,8
13813,2011/9/11,22352,2.55,6
13813,2011/9/11,21216,4.95,4
13813,2011/9/11,21035,3.25,6
13813,2011/9/11,22637,2.55,4
13813,2011/9/11,22507,4.95,4
13813,2011/9/11,23240,4.15,6
13813,2011/9/11,20749,7.95,2
13813,2011/9/11,20914,2.95,12
13813,2011/9/11,21154,1.25,10
13813,2011/9/11,23287,0.85,8
13813,2011/9/11,POST,18,3
16523,2011/9/11,22847,16.95,2
16523,2011/9/11,22943,4.95,9
16523,2011/9/11,82613D,1.25,8
16523,2011/9/11,82613C,1.25,8
16523,2011/9/11,82613B,1.25,8
16523,2011/9/11,22147,1.45,12
16523,2011/9/11,85111,0.29,36
16523,2011/9/11,22464,1.65,12
16523,2011/9/11,84031B,4.65,3
16523,2011/9/11,84030E,4.25,4
16523,2011/9/11,23343,2.08,20
16523,2011/9/11,35599D,2.95,6
16523,2011/9/11,35599B,8.49,2
16523,2011/9/11,23344,2.08,40
16523,2011/9/11,22086,2.95,6
16523,2011/9/11,22940,4.25,4
16523,2011/9/11,22144,2.1,6
16523,2011/9/11,22141,2.1,6
16523,2011/9/11,22142,1.45,12
16523,2011/9/11,23267,1.25,24
16523,2011/9/11,22952,0.55,24
16523,2011/9/11,22950,1.45,12
16523,2011/9/11,85078,0.19,24
16523,2011/9/11,22591,3.25,6
16523,2011/9/11,22812,1.95,12
16523,2011/9/11,22689,8.25,6
16523,2011/9/11,22809,2.95,18
16523,2011/9/11,22810,2.95,18
16523,2011/9/11,48188,8.25,4
16523,2011/9/11,21523,8.25,4
16523,2011/9/11,22414,8.25,4
16523,2011/9/11,21931,2.08,30
14720,2011/9/11,23161,1.25,12
14720,2011/9/11,23160,1.25,12
14720,2011/9/11,22729,3.75,4
14720,2011/9/11,22467,2.55,6
14720,2011/9/11,23245,4.95,4
14720,2011/9/11,22720,4.95,3
14720,2011/9/11,21974,1.45,12
14720,2011/9/11,22151,0.42,24
14720,2011/9/11,23254,4.15,4
14720,2011/9/11,23255,4.15,4
14720,2011/9/11,22138,4.95,3
14720,2011/9/11,22617,4.95,3
14720,2011/9/11,23162,3.75,16
13884,2011/9/11,21824,1.45,4
13884,2011/9/11,23270,1.45,4
13884,2011/9/11,22309,2.55,3
13884,2011/9/11,85049A,1.25,1
13884,2011/9/11,84378,1.45,2
13884,2011/9/11,21559,2.55,1
13884,2011/9/11,84030E,4.25,1
13884,2011/9/11,23355,4.95,2
13884,2011/9/11,22111,4.95,2
13884,2011/9/11,22907,0.85,3
13884,2011/9/11,85123A,2.95,5
13884,2011/9/11,21733,2.95,5
13884,2011/9/11,22080,1.65,5
13884,2011/9/11,46118,0.85,1
13884,2011/9/11,21080,0.85,1
13884,2011/9/11,22867,2.1,5
13884,2011/9/11,22632,2.1,5
13884,2011/9/11,21407,4.25,1
13884,2011/9/11,22186,2.95,2
13884,2011/9/11,22178,1.95,6
13884,2011/9/11,21754,6.25,1
13884,2011/9/11,82486,8.95,1
13884,2011/9/11,82483,6.95,2
13884,2011/9/11,23245,4.95,2
13884,2011/9/11,85152,2.1,4
13884,2011/9/11,21175,2.55,4
13884,2011/9/11,84947,1.25,12
13884,2011/9/11,82482,2.95,6
13884,2011/9/11,82494L,2.95,4
13884,2011/9/11,84949,1.65,42
13884,2011/9/11,23406,6.25,1
13884,2011/9/11,84378,1.45,1
13884,2011/9/11,23198,1.45,3
13884,2011/9/11,23066,8.25,1
13884,2011/9/11,22470,2.95,4
13884,2011/9/11,22666,2.95,2
16549,2011/9/11,23121,0.42,4
16549,2011/9/11,22966,1.25,4
16549,2011/9/11,21872,1.25,1
16549,2011/9/11,22469,1.65,2
16549,2011/9/11,23321,1.65,2
16549,2011/9/11,23378,0.39,12
16549,2011/9/11,23376,0.39,12
16549,2011/9/11,23091,6.25,2
16549,2011/9/11,23247,2.89,1
16549,2011/9/11,23234,2.89,1
16549,2011/9/11,23238,4.15,3
16549,2011/9/11,23406,6.25,4
16549,2011/9/11,37370,1.65,1
16549,2011/9/11,20659,1.25,1
16549,2011/9/11,23313,4.95,2
16549,2011/9/11,23214,2.08,5
16549,2011/9/11,22075,1.65,1
16549,2011/9/11,23130,4.15,2
16549,2011/9/11,22067,1.65,2
16549,2011/9/11,21314,2.1,4
16549,2011/9/11,21163,0.39,3
16549,2011/9/11,21158,0.39,3
16549,2011/9/11,23551,0.39,1
16549,2011/9/11,23412,7.5,2
16549,2011/9/11,84992,0.55,2
16549,2011/9/11,21213,0.55,2
16549,2011/9/11,23309,0.55,2
16549,2011/9/11,23309,0.55,2
16549,2011/9/11,84992,0.55,1
16549,2011/9/11,23308,0.55,2
16549,2011/9/11,22951,0.55,3
16549,2011/9/11,21977,0.55,2
16549,2011/9/11,22497,4.25,1
16549,2011/9/11,22131,1.95,2
16549,2011/9/11,22752,8.5,1
16549,2011/9/11,22212,2.1,2
16549,2011/9/11,21041,2.95,1
16549,2011/9/11,85123A,2.95,5
16549,2011/9/11,21154,1.25,2
16549,2011/9/11,20676,1.25,1
16549,2011/9/11,20914,2.95,3
16549,2011/9/11,22630,1.95,2
16549,2011/9/11,22196,0.85,4
16549,2011/9/11,23208,1.65,1
16549,2011/9/11,23399,0.85,6
16549,2011/9/11,20724,0.85,4
16549,2011/9/11,85150,2.55,6
16549,2011/9/11,85152,2.1,3
16549,2011/9/11,85099F,2.08,1
16549,2011/9/11,23356,5.95,2
16549,2011/9/11,23355,4.95,2
16549,2011/9/11,22995,0.42,4
16549,2011/9/11,20659,1.25,5
16549,2011/9/11,23065,12.5,3
16549,2011/9/11,22329,1.65,3
16549,2011/9/11,21559,2.55,3
16549,2011/9/11,22508,3.75,1
16549,2011/9/11,23414,9.95,1
16549,2011/9/11,23241,2.08,5
16549,2011/9/11,23425,2.49,6
16549,2011/9/11,23403,3.75,4
16549,2011/9/11,21754,6.25,3
16549,2011/9/11,22596,1.25,12
16549,2011/9/11,71477,3.95,2
16549,2011/9/11,23242,2.08,3
16549,2011/9/11,21232,1.25,4
16549,2011/9/11,21231,1.25,4
16549,2011/9/11,23377,0.39,12
16549,2011/9/11,23380,0.39,12
16549,2011/9/11,23551,0.39,6
16549,2011/9/11,22092,0.39,3
16549,2011/9/11,22099,0.39,2
16549,2011/9/11,21034,0.95,4
15601,2011/9/11,22693,1.25,24
15601,2011/9/11,22754,0.85,24
15601,2011/9/11,22772,1.25,12
15601,2011/9/11,22805,1.25,12
15601,2011/9/11,22817,0.42,12
15601,2011/9/11,20914,2.95,6
15601,2011/9/11,22352,2.55,6
15601,2011/9/11,23013,3.95,4
15601,2011/9/11,23012,3.95,4
15601,2011/9/11,22727,3.75,4
15601,2011/9/11,22728,3.75,4
15601,2011/9/11,22730,3.75,4
15601,2011/9/11,22637,2.55,4
15601,2011/9/11,22173,3.29,8
15547,2011/9/11,21498,0.42,25
15547,2011/9/11,84596B,0.42,48
15547,2011/9/11,84596F,0.42,24
15547,2011/9/11,84596G,0.42,24
15547,2011/9/11,84596L,0.42,24
15547,2011/9/11,47503A,0.42,12
15547,2011/9/11,47503H,0.79,2
15547,2011/9/11,47503H,0.79,1
15547,2011/9/11,47503A,0.42,12
15547,2011/9/11,21294,0.39,6
15547,2011/9/11,22791,1.25,12
15547,2011/9/11,23412,7.5,2
15547,2011/9/11,85111,0.29,12
15547,2011/9/11,20754,2.1,2
15547,2011/9/11,21844,2.95,2
15547,2011/9/11,22667,2.95,1
15547,2011/9/11,72232,0.19,24
15547,2011/9/11,82483,6.95,2
15547,2011/9/11,85150,2.55,3
15547,2011/9/11,82600,2.1,2
15547,2011/9/11,85152,2.1,1
15547,2011/9/11,22115,0.79,1
15547,2011/9/11,21179,0.39,2
15547,2011/9/11,21181,2.1,3
15547,2011/9/11,21908,2.1,1
15547,2011/9/11,21770,4.95,1
15547,2011/9/11,20914,2.95,1
15547,2011/9/11,79163,0.39,6
15547,2011/9/11,21189,1.65,3
15547,2011/9/11,84347,2.55,2
15547,2011/9/11,21539,4.95,1
15547,2011/9/11,85172,0.42,16
15547,2011/9/11,85175,0.42,16
15547,2011/9/11,23035,1.45,6
15547,2011/9/11,84859A,1.95,3
15547,2011/9/11,51014A,0.39,12
15547,2011/9/11,85230E,0.29,24
15547,2011/9/11,85230B,0.29,24
15547,2011/9/11,40001,0.85,24
15547,2011/9/11,84212,0.42,480
16794,2011/9/11,21179,0.39,2
16794,2011/9/11,20984,0.29,3
16794,2011/9/11,21900,0.65,3
16794,2011/9/11,21754,6.25,1
16794,2011/9/11,85111,0.29,6
16794,2011/9/11,21755,6.25,1
16794,2011/9/11,20893,2.55,1
16794,2011/9/11,23198,1.45,1
16794,2011/9/11,23197,1.45,1
16794,2011/9/11,22667,2.95,1
16794,2011/9/11,22665,2.95,1
16794,2011/9/11,22666,2.95,1
16794,2011/9/11,22066,0.39,2
16794,2011/9/11,22066,0.39,2
16794,2011/9/11,22178,1.95,2
16794,2011/9/11,22212,2.1,2
16794,2011/9/11,20728,1.65,1
16794,2011/9/11,22488,1.65,2
16794,2011/9/11,22457,2.95,2
16794,2011/9/11,22356,0.85,1
16794,2011/9/11,20725,1.65,3
16794,2011/9/11,23209,1.65,3
16794,2011/9/11,20727,1.65,4
16794,2011/9/11,22384,1.65,3
16794,2011/9/11,23206,1.65,3
16794,2011/9/11,23202,2.08,1
16794,2011/9/11,20713,2.08,1
16794,2011/9/11,22386,2.08,1
16794,2011/9/11,20713,2.08,1
16794,2011/9/11,23200,2.08,1
16794,2011/9/11,23199,2.08,1
14307,2011/9/12,23318,2.49,6
14307,2011/9/12,23373,0.82,10
14307,2011/9/12,23436,1.25,12
14307,2011/9/12,23234,2.89,6
14307,2011/9/12,22941,8.5,2
14307,2011/9/12,22909,0.85,12
14307,2011/9/12,23376,0.39,24
14307,2011/9/12,22734,2.89,6
14307,2011/9/12,22952,0.55,24
14307,2011/9/12,22812,1.95,24
14307,2011/9/12,23314,12.5,4
14307,2011/9/12,84946,1.25,12
14307,2011/9/12,23273,1.65,12
14307,2011/9/12,23274,1.65,12
14307,2011/9/12,23247,2.89,6
14307,2011/9/12,23109,2.89,12
14307,2011/9/12,23083,3.75,12
14307,2011/9/12,35970,1.69,12
14307,2011/9/12,22086,2.95,6
14307,2011/9/12,23319,2.49,6
14307,2011/9/12,22584,2.55,6
14307,2011/9/12,22687,7.95,2
14307,2011/9/12,22596,1.25,12
14307,2011/9/12,21733,2.95,6
14307,2011/9/12,23354,0.83,12
14307,2011/9/12,23343,2.08,10
14307,2011/9/12,23344,2.08,10
14307,2011/9/12,22592,3.75,4
14307,2011/9/12,23351,1.25,12
14307,2011/9/12,23374,0.82,10
14307,2011/9/12,22113,3.75,4
14307,2011/9/12,21479,3.75,8
14307,2011/9/12,22114,3.95,4
14307,2011/9/12,23356,5.95,3
14307,2011/9/12,23328,3.75,4
14307,2011/9/12,23445,0.83,20
15358,2011/9/12,23374,0.82,10
15358,2011/9/12,23375,0.82,10
15358,2011/9/12,23437,1.25,12
15358,2011/9/12,23354,0.83,12
15358,2011/9/12,23434,2.08,12
15358,2011/9/12,22812,1.95,12
15358,2011/9/12,23351,1.25,12
15358,2011/9/12,23352,1.25,12
15358,2011/9/12,23350,1.25,12
15358,2011/9/12,23435,2.08,12
15358,2011/9/12,23373,0.82,10
15358,2011/9/12,23436,1.25,12
15358,2011/9/12,23349,1.25,12
15358,2011/9/12,23353,0.83,12
15358,2011/9/12,22732,1.25,18
15358,2011/9/12,22731,1.25,18
15358,2011/9/12,22075,1.65,12
15358,2011/9/12,23296,1.25,8
15358,2011/9/12,23294,0.83,8
15358,2011/9/12,23295,0.83,8
15358,2011/9/12,23293,0.83,8
15358,2011/9/12,23297,1.65,16
15358,2011/9/12,23173,9.95,2
15358,2011/9/12,84692,0.42,25
15358,2011/9/12,22047,0.42,25
15358,2011/9/12,22707,0.42,25
15358,2011/9/12,23546,0.42,25
15358,2011/9/12,23438,1.25,12
13375,2011/9/12,23209,1.65,10
13375,2011/9/12,20725,1.65,10
13375,2011/9/12,23203,2.08,10
13375,2011/9/12,23306,1.45,12
13375,2011/9/12,84987,1.45,12
13375,2011/9/12,21974,1.45,12
13375,2011/9/12,21984,0.29,24
13375,2011/9/12,21980,0.29,24
13375,2011/9/12,21982,0.29,24
13375,2011/9/12,21981,0.29,24
13375,2011/9/12,23110,5.75,2
13375,2011/9/12,23111,12.5,1
13375,2011/9/12,23118,7.5,2
13375,2011/9/12,85053,2.1,6
13375,2011/9/12,22423,12.75,3
13375,2011/9/12,22113,3.75,4
13375,2011/9/12,22114,4.25,4
13375,2011/9/12,84030E,4.25,4
13375,2011/9/12,22835,4.65,8
13375,2011/9/12,22112,4.95,6
13375,2011/9/12,21181,2.1,12
13375,2011/9/12,21175,2.55,12
13375,2011/9/12,22086,2.55,40
13375,2011/9/12,23378,0.39,48
13375,2011/9/12,22950,1.45,12
13375,2011/9/12,22737,1.65,10
13375,2011/9/12,23340,1.65,12
13375,2011/9/12,22952,0.55,24
13375,2011/9/12,22411,2.08,10
13375,2011/9/12,23301,1.65,12
13375,2011/9/12,23302,1.65,12
13375,2011/9/12,22429,4.25,4
13375,2011/9/12,84879,1.69,8
13375,2011/9/12,21136,1.69,8
13375,2011/9/12,22654,5.95,6
13375,2011/9/12,23245,4.95,4
13375,2011/9/12,22427,5.95,6
13431,2011/9/12,21137,3.75,8
13431,2011/9/12,22113,4.25,12
13431,2011/9/12,23344,2.08,10
